faire revivre;h’yu;
cartouchière;h’zamt;
ceinture;h’zamt;
attention;ha;
épuiser;han;
s’épuiser;han;
tapage;hetwir;
vacarme;hetwir;
remue- ménage;hetwir;
tourment;hewl;
tapage;hewl;
remue- ménage;hewl;
tourmenter;hewwel;
tracasser;hewwel;
préparer;heyyi;
hit;hi;
hiten;hi;
hitent;hi;
hitentad;hi;
hitnad;hi;
hitt = le voilà;hi;
les voilà - eux -;hi;
les voilà - elles -;hi;
etc.;hi;
peau de mouton tannée;hidurh;
1.intr. s’épuiser à la peine;tr. épuiser;hin;
faire trimer;hin;
le voilà - là-bas -;hit;
la voilà - là-bas -;hitt;
paix;hna;
tranquillité;hna;
être large;hraw;
large;hrawan;
matraque;hrawt;
Am. désinence;hrayt;
détruire;hudd;
être bercé;hull;
hulla : formule employée pour bercer un béb;hulla;
marcher  au hasard;humm;
trébucher;humm;
secouer;huzz;
personne d'esprit léger;hwawi;
bon vivant;hwawi;
jouisseur;hwawi;
hatan;hat;
plaire;hwu;
vouloir;hwu;
catastrophe;hdum;
être fou;hebel;
devenir fou;hebel;
parler;hederh;
H. négatif;ibaw;
fève;ibiw;
vesce  -  plante  -;ibiwt;
préparer;heggi;
être doux;ibnin;
sucré;ibnin;
plaire;heggu;
être noir;ibrik;
noircir;ibrik;
être blanc;icbih’;
êtr;icbih’;
mauvaise  surprise;hejna;
peur beau;hejna;
corne;icc;
être malade;helek;
rendre malade;helek;
tourment;hem;
misère morale;hem;
négliger;hemel;
pas touche ! -se dit pour un enfant-;hemma;
laisser tranquille;henni;
tranquilliser;féliciter;henni;
faire  un  cadeau lors d’une visite;henni;
vieille  chaussure;:;
chaussure usée;:;
user;herred;
mal faire;herred;
mugir - groupe d’animaux -;herwaw;
ongle;iccer;
onglet;iccer;
griffe;iccer;
ail;iccert;
plume pour écrire;iccert;
corne;iccew;
petite corne;iccewt;
parenthèse;iccewt;
glissement;iccig;
glissade;iccig;
être souple;icrir;
zizanie;icudttna;
le sang;idammen;
ou de direction;idd;
jeu de dames;iddas;
combinaisons;iddas;
tissage non enroulé;iddi;
s’égoutter;iddim;
association;iddukla;
nerf;ided;
tendon;ided;
lentisque;idekt;
culture - art -;ideles;
la vérité;idett;
nuit;idh;
chiens;idhan;
hier;idhelli;
autre;idhen;
l’œil;idht;
2. trou;idht;
orifice;idht;
sueur;idi;
transpiration;idi;
sang;idim;
bras;ighallen;
forces;ighallen;
la cendre;ighed;
os;ighes;
noyau;levain;ighes;
levure, 3. lien de parenté;ighes;
anat. côte;ighesdis;
petit lait;ighi;
bouquetin;ighid;
chevreau;ighid;
les cendres;ighighden;
bras;ighil;
force;ighil;
action de prendre;ighin;
extrémité;ighir;
bout;épaule;ighir;
flatterie;ighirt;
alcool de fermentation;ighisem;
chaume;ighlel;
être effilé ou maigre;ighlil;
être creux;ighlil;
teinture;ighmi;
hurler;ighwis;
pousser un cri de douleur;ighwis;
s'allonger;ighwzif;
vivre;idir;
côté;idis;
flanc;idis;
être fort;idjhid;
devenir fort;idjhid;
astre solaire;idtij;
soleil;idtij;
être étroit;idyiq;
exigu;idyiq;
les;ie;
des;ie;
de;ie;
surpasser;if;
valoir mieux;if;
être mieux que ...;if;
mamelon;ifef;
envol;ifeg;
vol;ifeg;
feuille;ifer;
chanvre;ifest;
ce qui mâché;ifezs;
rumination;ifezs;
monticule;iff;
mamelon;iff;
chicorée;iffaf;
lin;iffest;
trèfle - plante -;iffis;
tamisage;ifif;
:  v.intr.  ufaf;:;
sélectionné;:;
trouvaille;ifin;
surpassement;ifin;
hyène;ifis;
solution;ifrat;
trêve;ifrat;
surnager;ifrir;
flotter;ifrir;
émerger;ifrir;
insolence;ifuhrit;
actif;igaw;
action;igawt;
champ;iger;
Peu ;Petit champ;igert;
mutisme;iggugemt;
acte;igi;
humiliation;igullelt;
misère;igullelt;
au fait !;ih’qa;
oui;ih;
ce;ihenna;
cette;ihenna;
ces - là-bas -;ihenna;
donc;ihi;
ce;ihin;
cette;ihin;
ces - là-bas -;ihin;
s'élargir;ihriw;
devenir plus large;ihriw;
médiocre;ihwah;
moyennement;ihwah;
à  peu près;ihwah;
ton;ik;
ta;ik;
tes;ik;
légumes;ikcan;
fois;ikelt;
jumeau;iken;
A. sauf;ikes;
assèchement;ikewt;
sécheresse;ikewt;
scille - plante -;ikfil;
lait caillé;ikil;
te;ikk;
fois;ikkelt;
te;ikkem;
participer;ikki;
vous;ikkwen;
vous;ikkwent;
marche;ikli;
allure;ikli;
démarche;ikli;
comportement;ikli;
faire;ikniw;
être en double emploi, être jumeau;ikniw;
avoir de la responsabilité;iksin;
être responsable;faire malgré soi;iksin;
ne pas vouloir faire;iksin;
idées;ikta;
bornes;ilas;
limites;ilas;
anthrax;immist;
furoncle;immist;
affirmatif;ilaw;
existence;ilawt;
réalité;ilawt;
fronde;ildi;
porc;ilef;
sanglier;ilef;
pédicule;ilegh;
pétiole;ilegh;
tige;ilegh;
mer;ilel;
vide;ilem;
diaphragme;ilemendis;
haut de côte;ilemendis;
langue;iles;
éloquence;lame d’outil;iles;
possession;ili;
avoir;ili;
ombre;ili;
être;ili;
l'année passé;ilindi;
toison;ilis;
toison tondue;ilis;
borne;ilist;
mer;ill;
obscurité;illas;
fronde;illi;
teigne;illict;
vermine;illict;
adolescence;illumzsit;
ficelle;lisse -bot.-;ilni;
être tendre;ilqiq;
adolescence;ilumzsit;
être lisse;ilwigh;
ton;im;
ta;im;
tes;im;
l’âme;iman;
le soi, la même personne;iman;
parenté;imarewt;
être grand;imghur;
grandir;imghur;
puisque;imi;
du fait que;imi;
bouche;:;
gueule;:;
ouverture;:;
embouchure;:;
nombril;imidht;
homosexuel;imint;
impuissant, qui est la risée;imint;
en ce moment là;imir;
sur le moment;imir;
sur le champ;imir;
à cet instant;imira;
en ce moment;imira;
imiren : voir imi;imiren;
être blanc;imlul;
deveni;imlul;
être fade;imsus;
devenir fade;imsus;
:  n.f. t’immuhbel;:;
amazighité;imuzgha;
berbérité;imuzgha;
rajeunir;imzsi;
devenir plus petit;imzsi;
ce;in;
cette;in;
ces - là-bas -;in;
ou de direction;in;
ta;in-ek;
tes;in-ek;
à toi;in-ek;
ta;in-em;
tes;in-em;
à toi;in-em;
son;in-es;
sa;in-es;
ses;in-es;
à lui;in-es;
à elle;in-es;
mon;in-u;
ma;in-u;
mes;in-u;
discursif;inaw;
énoncé;inawt;
diction;inawt;
discours;inawt;
penne;incew;
plumage;incew;
plumes;incew;
boucle;indert;
nœud;indert;
point de couture;membrane de l’hymen;indert;
plant de vigne;indtel;
vociférer;indtih’;
ruer;indtih’;
anat. palais;inghen;
alors;ini;
dit;ini;
dire;ini;
H. couleur;ini;
pierre de foyer;ini;
trépied;ini;
dire;ini;
prononcer;ini;
voyage;inig;
;:;
avoir des envies -femme enceinte-;init;
envies de femme enceinte;initin;
ce;inna;
cette;inna;
ces - là-bas -;inna;
pieds de bœuf;insa;
de mouton ou de chèvre;insa;
fibre de laine;inzegh;
narine;inzert;
geindre;inzsi;
gémir;inzsi;
s’égoutter;iqi;
goutte;iqit;
fuite de toiture;iqit;
être peu nombreux;iqlil;
le fait d’être entier;immad;
cautérisations;iqqad;
les sourcils;immi;
jeu de lutte -avec les pieds-;iqqar;
être piquant -piment;iqrih’;
sauce...-;iqrih’;
faire mal;iqrih’;
écriture;ira;
dos;iraw;
responsabilité;iraw;
prestance;issas;
prestige;issas;
écharde;issef;
jambières -lanières-;issel;
grand  nombre;issi;
grosse  quantité;issi;
gros tas;issi;
mesure de grains;irect;
tas d;irect;
connaître;issin;
savoir;issin;
grain de blé;grain de beauté;ired;
le blé;ireden;
repas;iremt;
portion, fois;iremt;
rêves;irga;
cil;irgel;
braises;irgin;
morceau de braise;irgit;
araignée;issist;
action de boire;issit;
boisson;issit;
but;iswi;
le;it;
les;iten;
les;itent;
itt : pron.pers.dir. troisième personne d;itt;
mauvais;iri;
bord;iri;
dos;iri;
responsabilité;iri;
être lavé;irid;
gerbe;irin;
tous;irkwel;
tout;irkwel;
totalement;irkwel;
un ensemble;irni;
s'amincir;irqiq;
devenir plus fin;irqiq;
braises ardentes;irrij;
virilité;irugza;
honneur;irugza;
valeur masculine;irugza;
malices;irwas;
mauvais coups;irwas;
malice;irwest;
coup tordu;irwest;
être bon marché;irxis;
son;is;
sa;is;
ses;is;
considération;isegh;
mérite;isegh;
honneur;isegh;
nom;isem;
envie;isemin;
jalousie;isemin;
être facile;ishil;
faire  qque  chose d’honorable;isigh;
avoir du mérite;isigh;
être trempé;isin;
être tranquille;isir;
moulin;isirt;
mon;iw;
ma;iw;
mes;iw;
être méchant;iwäir;
être difficile;iwäir;
lente de pou;iwedt;
en haut;iwessawen;
s'élargir;iwsiä;
être large;iwsiä;
être vieux;iwsir;
pour qui;iwumi;
à qui;iwumi;
grain de semoule;iwzi;
de céréale concassée;iwzi;
être court;iwzil;
se raccourcir;iwzil;
diminuer de longueur;iwzil;
tête;ixef;
bout;ixef;
extrémité;ixef;
chapitre;ixef;
être prompt;ixfif;
être léger;ixfif;
que;iy;
qui;iy;
me;iyi;
les mouches;izan;
être propre;izdig;
prolonger;izdiw;
bifurquer -chemin-;izdiw;
résine de pin;izeft;
torsion;izelgi;
lion;izem;
lionne;izemt;
miroir;isit;
lentille;isit;
être engourdi;isliw;
lourd à la détente;être fané;isliw;
se faner;isliw;
lettre;izen;
message;izen;
col;izi;
crête;izi;
mouche;izi;
occurrence;izi;
conjoncture;izi;
incidence;izi;
se refroidir;ismidh;
être occasion;ismidh;
envie;ismin;
jalousie;ismin;
être triste;isnin;
situation pénible;isri;
être libre;isrir;
moustique;izitt;
les moustiques;izitt;
petite quantité;izli;
pouvoir;izmir;
être capable;izmir;
armoise;izri;
absinthe;izri;
plantation;izsawt;
quenouille;izsdi;
vésicule biliaire;izsi;
mouture;izsid;
action de moudre;izsid;
être doux;izsid;
petite quantité de liquide;izsir;
jet de lait;izsir;
rougir;izwigh;
être rouge;izwigh;
gorgée;jeghwimt;
baguette;jelkadh;
battre avec une baguette;jelkedh;
action de battre avec une baguette;jelkedh;
gandoura;jellab;
sauter;jelleb;
rebondir;jelleb;
personne du même âge;izya;
mouches;izzan;
mouche;izzi;
merde;izzsan;
selles;izzsan;
procurer;jab;
tradition;jaddit;
héritage des anciens;jaddit;
généalogie;jaddit;
être  tourmenté;jaf;
délirer;jafjaf;
geai;jaghigh;
gorge;jaghugh;
voix forte;jaghugh;
gorge;jaghught;
trachée;jaghught;
lacet;jajur;
emplâtre;jbirt;
plâtrage;jbirt;
se rendre;jbu;
venir;jbu;
revenir;jbu;
retourner;jbu;
abri;jdarh;
haie;jdarh;
tension;jdhan;
action de tendre;jdhan;
d’étirer;jdhan;
sable;jdi;
mortier;jdi;
nouveau;jdid;
être de travers;jelweh’;
regrouper;jemeä;
rassembler;jemeä;
réunir;jemeä;
rassemblement;:;
rassembleur;:;
partie  postérieure du timon;jemmatin;
rassembler;jemmel;
vendre en gros;jemmel;
adulte;jendi;
expérimenté;jendi;
vieux;jendi;
crise de folie;jenniw;
attribut;jentidh;
emprunt - Am.-;jentidh;
couteau;jenwi;
poignard;jenwi;
ustensile  de  cuisine;jeqdur;
vaisselle ébréchée;jeqdur;
ébrécher;jeqqem;
loque;jerbub;
rayer;jeredh;
être rayé;jeredh;
blesser;jereh’;
poulie;jerrarht;
rayure;jerridh;
trait;jerridh;
ligne;jerridh;
flûte;jewwaq;
étrangler;jeyyef;
germandrée;jeäda;
temps couvert e;jebbwani;
poutres;jga;
plante grimpante;lourd;jgagalt;
sirocco;jgagalt;
vent chaud;jgagalt;
tirer;jebed;
étirer;jebed;
blesser;:;
taillader;:;
tendre;jedhen;
étirer;jedhen;
la gale;jedjjidh;
fleur;jedjjig;
fuir;jefel;
galoper;jefel;
s’emballer - animal-;jefel;
crier comme un geai;jegghegh;
boyau;jeghed;
avaler une gorgée d’un liquide;jeghem;
gorgée;jeghimt;
imbécile;jeghluf;
intestin;jeghwed;
boyau;jeghwed;
cuiller;jeghwelt;
cuillerée;jeghwelt;
poutre;jgu;
se balancer;jgugel;
s’accrocher;jgugel;
bas de robe;jiferh;
jupe;jiferh;
pan de vêtement;jiferh;
mal tourner;jih’;
gesse;jilban;
pois sauvages;jilban;
petits pois;jilbant;
gilet;jili;
longue jambe;jiqed;
lombric;jirmedh;
troupeau;jlibt;
perdre;jlu;
assemblée;jmaät;
reconnaissance d’une bonne action;jmilt;
d’un bienfait;jmilt;
vigne;jnant;
bas de robe;jufarh;
noyer;jujett;
peu;ka;
un peu;ka;
tout ce que;ka;
parti politique;kabar;
serre de rapace;kabbadh;
grande main - satirique -;kabbadh;
respecter;kaber;
craindre;kaber;
crochet;kacbar;
griffe;kacbar;
se soucier;kad;
précipice;kaf;
rage;kafrar;
colère;kafrar;
camion;kamyu;
seulement;kan;
viande grillée;kanaf;
rôti;kanaf;
soupente;kanna;
grenier;kanna;
être grillé;kenef;
rôtir;kenef;
être paralysé;keref;
se paralyser;keref;
nouer;keres;
être noué;froncer;keres;
être froncé, 3. tourner -lait-;keres;
labourer;kerez;
être labouré;kerez;
tignasse;kerfuf;
cactus;kerhmus;
figuier de barbarie;kerhmus;
fruit du cactus;kerhmust;
figue de barbarie;kerhmust;
mensonge;kerkest;
morsures;kerrac;
action de mordre;kerrec;
mordre;kerrec;
morsure;kerrect;
:  v.intr.  kerrer;:;
cartable;kartâbl;
sorcellerie;karur;
verre à boire;kas;
gravier;kayâs;
poli;kayes;
maïs;kbal;
écheveau;kbub;
le mensonge;kdeb;
tapis;kdhift;
emmitoufler;kebel;
s’emmitoufler;kebel;
empaqueter;opprimer - s.fig.-;kebel;
H. cohésion;kerrezs;
nœud;kerrist;
véhicule;kerros;
voiture;kerrost;
idiot;kerruc;
niais;kerruc;
chaise;kersi;
crayon;keryun;
paître;kes;
faire paître;kes;
pacage;kessawt;
action  d;kessawt;
révéler;kecef;
mettre paître;kecef;
entrer;kecem;
pénétrer;kecem;
être déterré;kefel;
ramené au grand-jour;kefel;
s’effilocher;kefel;
s’effranger;kefel;
luzerne;keffis;
pendentif;keffist;
mite;kekkuct;
tromper;kellex;
rouler;kellex;
tu;kem;
toi;kem;
être froissé;kemec;
être ratatiné;kemec;
viande;kesum;
chair;kesum;
toi;ketc;
écrire;keteb;
être écrit;keteb;
être poli;keyes;
être modeste;keyez;
fumer;keyyef;
suffire;kfu;
terminer;kfu;
êtr;kfu;
empêcher de épuisé;kemed;
être fini;kemed;
enfermer;kemen;
être enfermé;kemen;
être pénible;kemer;
ficeler;kemes;
être ficelé;kemes;
opium;kif;
haschich;kif;
être identique;kif-kif;
être pareil;kif-kif;
kilo;kilu;
kilogramme;kilu;
être sec;kiw;
s’assécher;kiw;
sec;kiwan;
asséché;kiwan;
kk : pron.pers. var.réd. de ikk, employée aprè;kk;
gratter;kemez;
toi;kemm;
continuer;kemmel;
terminer qque ch.;kemmel;
poignée;kemmict;
petit;kemmict;
je t’ai vue;kkem;
fromage;klilt;
H. peindre;klu;
teindre;klu;
enfant illégitime;kluc;
bâtard;kluc;
A. couffin;klut;
froissement;kmac;
repli;kmac;
rides;kmac;
bobine;kurt;
pelote;kurt;
trapu;kurus;
répugner;kuzs;
cavité;kwatt;
niche;kwatt;
bâillon;kmant;
le maïs;kwbal;
taire;kmu;
cacher;kmu;
être ficelé;kmumes;
être enroulé;kmumes;
cerisier;knisya;
se courber;knu;
s’incliner;knu;
chose;kra;
quelque chose;kra;
peu;kra;
un peu;kra;
tout ce que;kra;
kra : v.ar. 2e form.acc. de kr;kra;
louer chez qqu’un;kru;
kwebel : var.phon. de kebe;kwebel;
kwemed : var.phon. de keme;kwemed;
être enroulé;kwer;
soufre;kwerbi;
être tressé;kweref;
ivraie;kwerfa;
rond;kwernennay;
être rond;kwernenni;
motte de terre;kwerra;
frisé;ksas;
crépu;ksas;
chaise;kwersi;
tigre;ksil;
robe;ksiwt;
tresser;ksu;
tricoter;ksu;
livre;ktabt;
mémoire;kti;
idée;kti;
mesurer;ktil;
toiser;ktil;
évaluer;ktil;
A. nid;ktuf;
variété cognassier;ktunya;
coings;ktunya;
un cognassier;ktunyatt;
renverser;kubb;
retourner - récipient-;kubb;
compagnie;kubbanit;
se recroqueviller;kuc;
S. temps;kud;
instant;kud;
durée;kud;
coriandre;kwesberh;
viandes;kwesman;
chairs;kwesman;
descente;kwessar;
bas;kwessar;
pente descendante;kwessar;
bâillon;kwmamt;
devant les noms d’emprunt commençant par une voyelle;l;
ni ... ni;la;
en train de ...;la;
être étouffé;kuffer;
ils sont en train de manger;kuffer;
écumer;mousser;kuffet;
monter - lait -;kuffet;
suffocation;kuffir;
étouffement;kuffir;
écume;kuffit;
écume;kuftan;
hésitation;kukru;
crainte;kukru;
craindre;kukru;
hésiter;kukru;
pellicule  du  cuire  chevelu;kulla;
son;labac;
foin;labac;
bien, ça va bien;labas;
appel;laäi;
appeler;laäi;
adresser la parole;laäi;
hydre;lafäa;
dragon;lafäa;
vipère;lafäa;
vipère;lafsa;
hydre;lafsa;
dragon;lafsa;
mais;lakin;
bâillonner;kumm;
étouffer;kumm;
paquet;kumma;
ballot;kumma;
se recroqueviller;:;
vous;kunemti;
démarrer;kunser;
s’en aller furtivement;kunser;
brusquement;kunser;
vous;kunwi;
l’école;lakul;
maîtresse;lal;
propriétaire;lal;
naître;lal;
être né;lal;
naissance;lalit;
maîtresse;lalla;
ma maîtresse;lalla;
luxe;lamegh;
rosée;lamut;
falloir;laq;
être enroulé;kur;
se mettre en yeruh’ (il faut qu’il parte;kur;
puce;kured;
invectiver;laqec;
reprocher;laqec;
demander compte;latem;
endurer;lawi;
supporter;lawi;
être  mouillé;lexes;
aw;lexes;
revenant;laxert;
mort-vivant;laxert;
la faim;lazs;
glu;lazuq;
colle;lazuq;
être mouillé,  être  ramolli;:;
être  trempé;:;
être  rassasié;lexlex;
être plein;lexlex;
brin de laine;lezdit;
fil de fer;lezswi;
être  tenu;lezswi;
être mince;lezswi;
ouvrir;ldi;
être ouvert;ldi;
s’ouvrir;ldi;
morceau de liège;lezzez;
rafale de vent;leblab;
vêtements;lebsa;
ormeau;leccac;
lait cru;leddad;
jamais;leämerh;
crasse;lefedhan;
tourmenter;leggec;
cytise;leggwi;
chameau;leghem;
être luxé;leghzsem;
être ramolli;leghlegh;
mou;leghlugh;
flasque;leghlugh;
chameau;leghwem;
être souple;leghwi;
rattraper;leh’eq;
rejoindre;toucher;leh’eq;
haleter;lehet;
H. suivre;lekem;
raboter;lekkwen;
polir;lekkwen;
rabot;lekkwent;
raboteuse;lekkwent;
libre;lelli;
liberté;lelli;
se libérer;lelli;
être libéré;lelli;
tendre;lemdhi;
apprendre;lemed;
s’habituer;lemed;
être nuageux - ciel-;lemem;
temps gris;lemlum;
médian;lemmas;
celui du milieu;lemmas;
milieu;lemmast;
centre;lemmast;
enjôler;lemmec;
peau de mouton tannée;lemsir;
jeune;lemzsi;
jeune homme;lemzsi;
faire la lisse;lenet;
toupie;lenni;
arbre greffé;leqqamt;
être  tendre;leqqaq;
greffer;leqqem;
glaneur;leqqwadh;
ramasseur;leqqwadh;
glaner;leqwedh;
ramasser -des olives-;leqwedh;
revêtir;les;
se vêtir;les;
petit doigt;lettadht;
garou;lezzsazs;
sainbois;lezzsazs;
marcher;lh’u;
être bien;lhu;
être bon;s’occuper;lhu;
avoir;li;
posséder;li;
être rincé;lil;
laurier rose;lili;
jouet;lillu;
inclinaison;limal;
citronnier;limett;
falloir;liq;
latex de figuier;liqa;
n. ardeur;lizeq;
clarté du feu;adj. rouge vif;lizeq;
tout à l’heure;llin,;
il y a un instant;llin,;
espace humide;lma;
pré;lma;
par rapport;lmend;
pour;lmend;
haut de côte;lmendis;
être humide;lmu;
être humecté;lmu;
être trempé;mariner;lmu;
un bébé;lofan;
osselet;lqaf;
vase;lghaght;
boue;lghaght;
merde ! - insulte-;lghi;
grouiller;lghu;
pulluler;lghu;
occuper;lti;
s’occuper;lti;
affaire;luft;
épreuve;luft;
retenir;lukkez;
ralentir;être modeste;lukkez;
être propre;lullec;
:  v.ar. remontrances;:;
se taire;lummet;
être trouble - eau -;lugh;
huissier;lusi;
amandes;luz;
amandier;luzett;
il est lent;lway;
il va doucement;lway;
planche;lwih’t;
ardoise  pour écrire;lwih’t;
vibrer;lwiwedh;
louis d’or;lwiz;
morceau de liège;lzez;
celle qui a;m;
celle pourvue de...;m;
quant à;ma;
si;ma;
est-ce que;ma;
veilleur;mäawaz;
insomniaque;mäawaz;
personne qui veille;mäawaz;
scientifique;massan;
savant;massan;
richesse;mie de pain;massen;
ce n'est pas;matci;
pas;matci;
comparer;valoir autant;matel;
avoir  des nausées;mäuqqi;
ridicule;mäayer;
personn;mäayer;
lexique;mawal;
collection de ridicule;mawal;
chose ridicule;mäayert;
mais;maca;
parents, propriétaires;mawlan;
formule employée pour entamer un conte;macahu;
conte;macahutt;
maquis;madagh;
forêt;madagh;
maillet;maddaz;
maillet;maddazt;
pilon;maddazt;
battoir;maddazt;
guépard;mayas;
joue;mayeg;
côté du visage;mayeg;
pouce! chapeau!;mayna;
le nouveau;maynut;
pas encore;mazal;
la berbérie;mazgha;
berbère;mazigh;
la langue berbère;mazight;
l;mazight;
espace;madhal;
monde;madhal;
absolument pas;madhi;
chaîne;madttaf;
ruineux;maflas;
rencontrer;mager;
aller  à la rencontre de;mager;
aunaie visqueuse;mageraman;
tournesol;mageridtij;
lourdeur d’estomac;magert;
circonstance;maghlay;
peureux;magwad;
couard;magwad;
être  en travers;mäiddel;
économe -subst.-;makkas;
voleur;makwar;
piquet;makwezt;
pieu;makwezt;
tricheur;makwradh;
deuxième portée -zool.-;malas;
ubac;malu;
versant à l’ombre;malu;
ombre;malu;
collant;mantadh;
qui colle;mantadh;
animal non dressé;manun;
rétif;novice;manun;
apprenti;manun;
force;mara;
résistance;mara;
obligation;mara;
ver  du  bois;maras;
maladie  du figuier;maras;
excès de sel;marigh;
trace  de  graisse;mariq;
trace  de sauce, sauce;mariq;
joueur;marir;
stylo;maru;
entravé;maruz;
lié;maruz;
attaché;maruz;
annexé;maruz;
fantôme;masan;
jardin potager;mazirt;
champ;mazirt;
pis;mazzsagt;
repris de justice;mbâsi;
fait de passer la nuit;mbat;
loin;mbeääid;
de loin;mbeääid;
être superposés;:;
ballon en baudruche;mbult;
vessie;mbult;
bouger;mbwiwel;
se déplacer légèrement;mbwiwel;
trublion;mcadtni;
turbulent;mcadtni;
fourmi rouge;mceddel;
pressé;mceddi;
à  gros  trous  - tamis-;mcerhcerh;
plaignant;plainte mutuelle;mcetki;
énervant;mcettet;
importun;mcettet;
chat;mcic;
nèfles;mcimca;
habile;terrible;mcum;
méchant;mcum;
compagnon;mdakwel;
partenaire;mdakwel;
une personne;mdan;
un individu;mdan;
trébucher;mderkal;
rond;mdewwerh;
circulaire;mdewwerh;
action d’enterrer;mdhal;
enterrement;mdhal;
qui fait tord;mdherri;
être terni;mdhulles;
point de couture;mdict;
la ville;mdint;
trou d’eau;mduct;
compagnon;mdukal;
bassin;mdun;
trou  d’eau;mdun;
signification;meäna;
sens;meäna;
mangeoire  pour bêtes;medwed;
tour;medwel;
sans;mebla;
grosse fesse - satirique -;meccac;
fesse;meccact;
pariétaire;meckentedh;
perce- muraille;meckentedh;
être rafistolé;meckukel;
variété d’orge non plein;meclac;
creux;mecluc;
vide;mecluc;
abricots;mecmac;
abricotier;mecmact;
qui ressent la privation;mectaq;
parvenir à un certain développement;med;
mare;meda;
bassin;meda;
oasis;meda;
buse;medda;
poète;meddah;
troubadour;meddah;
les gens;medden;
exemple;medya;
poète;medyaz;
la poésie;medyazt;
racontars;megda;
faucille;meger;
faux;meger;
faucher;meger;
moissonner;meger;
vache  donnant du mauvais lait;meggayezt;
pauvre;meghbun;
en mauvais état;meghcuc;
éternel;meghlal;
perpétuel;meghlal;
fête;meghra;
noce;meghra;
mouvement de foule;meghriw;
somnifère;meghrud;
remboursé;:;
remplacé;:;
figuier;meghrust;
après-midi;meddit;
pl. de a meddakwel;meddukal;
vie;meddurt;
biographie;meddurt;
fermer;medel;
clore;medel;
dalle servant à fermer la tombe;medelt;
trébucher;mderkal;
pièce  en  bois  servant  à bloquer la porte;mdert;
barre;meder;
levier;meder;
grosse pièce en bois;meder;
levier, pièce de bois servant à bloquer la porte;medert;
fraudeur;medghul;
pervers;medghul;
enterrer;medhel;
plat  de  la  main;meglelt;
se  succéder;meglu;
moisson;megra;
cou;megredh;
nuque;megredh;
cou;prix du sang;megredht;
vie humaine;megredht;
tourteau d’olives;megruc;
cou;megwredh;
cou;megwredht;
une vie;megwredht;
bâton;meh’bak;
cérémonie de äekkwaz l’enterrement;medhelt;
chemin de traverse;medhiq;
endroit;medhiq;
cueilloir en roseau servant à cueillir les figues de barbarie;medhrac;
graisseux;medlalag;
huileux;medlalag;
visqueux;medlalag;
humilié;medlul;
être graisseux;medluleg;
huileux;medluleg;
prisonnier;meh’bus;
tourment;meh’na;
épreuve;meh’na;
peine;meh’na;
tourmenter;mehh’en;
objet  ou  personne suspendus;mejgagal;
suspendu;mejgugel;
germe;antenne;mejji;
latrines;mejrha;
égout;mejrha;
fourbe;mednus;
fraudeur;mednus;
faux zulight jeton;mednus;
déloyal;mednus;
place, endroit;mekan;
pleur;medtti;
larme;medtti;
percepteur;mekkas;
femme;medttut;
mares;medwa;
bassins;medwa;
taxer;:;
percevoir des droits;:;
des taxes;:;
percepteur;mekkwas;
taxer;mekkwes;
taxes;mekkwes;
déjeuner;mekli;
repas du milieu d;mekli;
dire;menna;
action de dire;menna;
celui qui interrompt;mennegzu;
souhaiter;menni;
voleur;mekredh;
nain;mekri;
berger;meksa;
se souvenir;mekti;
se rappeler;mekti;
actes inconvenants;mennuqsa;
burin;menqar;
poinçon;menqar;
dîner;mensi;
repas du soir;mensi;
taxe;:;
noctuelle;mentceghlul;
tricheur;mekwradh;
montrer;mel;
lupin;mentedh;
H. prétexte;mentilt;
n’importe qui;menwala;
n’importe lequel;menwala;
posséder;melek;
compétition;menyugert;
blanc;mellal;
ouf;mellalt;
affamé;mellazsu;
recouvrir;melles;
blanc de l’œil;blanc d’œuf, 3. teint blanc;melli;
teint frais;melli;
être blanc;mellul;
lorsque;melmi;
quand;melmi;
à quel moment;melmi;
fil;melni;
gaule;melwi;
cueilloir;melwi;
pupille;memmuct;
cristallin;memmuct;
scie;mencarh;
méchant;mencuf;
turbulent;mencuf;
vis-à-vis;mendad;
tambourin;mendayer;
tympan;mendayert;
baguette de fusil;mendek;
menyuga;mendek;
perce-oreille -zool.-;menzel;
primeur;menzu;
premier né, prémices;menzu;
poêle à frire;meqla;
déchiré;meqqersu;
percé;meqqersu;
goutte;meqqit;
gerbe;meqqun;
il est grand;meqqwer;
grand;meqqweran;
anneau;meqyas;
bracelet;meqyas;
corde;merar;
cordelette;merart;
porte-bonheur;merbuh’;
piège -nasse- à rats;merdax;
écorcher;mered;
être  mis  en  tas;meres;
foulard à franges;mendil;
cognée;mendtas;
hache;mendtas;
sauver;meneä;
se sauver;meneä;
être sauvé;meneä;
pinson;menferriw;
proscrit;menfi;
exilé;menfi;
poinçon;menghac;
pic;menghac;
poinçon;menghar;
burin;menghar;
perforeuse;menghart;
actes  mauvais;menghas;
mettre en tas;menghas;
tracasser;meret;
saumâtre;merghan;
salé;merghan;
brûlure;merghiwt;
grive;mergu;
draine;mergu;
pris en gage;merhhun;
sale;merku;
crasseux;merku;
plante comestible;mermur;
accroissement;merna;
suite;supériorité;merna;
ajout;merniwt;
surplus;merniwt;
marrube;mernuyet;
ballote;mernuyet;
pivot  de  moulin actes vils;mernuyt;
bataille;menghi;
bagarre;menghi;
lutte;menghi;
sauce;merqa;
assassinat;menghiwt;
